epoch,input_type,metric_name,layer,value
36,train,loss,,5.244374436275162e-16
36,test,loss,,114.5970604815003
36,train,accuracy,,1.0
36,test,accuracy,,0.0010441138084051162
36,general,weights_l2,layers.0.weight,151.94845581054688
36,general,weights_l2,layers.1.weight,141.6097412109375
36,general,weights_l2,layers.2.weight,95.83184814453125
36,train,zero_terms,,0.3873115331897396
36,train,softmax_collapse,,0.3896612524986267
37,train,loss,,2.6108828129524426e-16
37,test,loss,,114.99058884204416
37,train,accuracy,,1.0
37,test,accuracy,,0.0009135995823544767
37,general,weights_l2,layers.0.weight,152.71432495117188
37,general,weights_l2,layers.1.weight,141.66342163085938
37,general,weights_l2,layers.2.weight,95.87303161621094
37,train,zero_terms,,0.34658312120618756
37,train,softmax_collapse,,0.34932443499565125
38,train,loss,,2.4889426678994143e-08
38,test,loss,,117.54406288683336
38,train,accuracy,,1.0
38,test,accuracy,,0.0016966849386583138
38,general,weights_l2,layers.0.weight,153.68594360351562
38,general,weights_l2,layers.1.weight,141.74998474121094
38,general,weights_l2,layers.2.weight,95.90936279296875
38,train,zero_terms,,0.299001370667711
38,train,softmax_collapse,,0.2980223298072815
39,train,loss,,2.869852210651291e-09
39,test,loss,,117.26895547307471
39,train,accuracy,,1.0
39,test,accuracy,,0.0016966849386583138
39,general,weights_l2,layers.0.weight,153.68923950195312
39,general,weights_l2,layers.1.weight,141.74993896484375
39,general,weights_l2,layers.2.weight,95.9095687866211
39,train,zero_terms,,0.3113373800665753
39,train,softmax_collapse,,0.31251221895217896
